Date,AAPL,CVX,JNJ,MSFT,NVDA,PFE,UNH,XOM
2019-01-31,39.5271110534668,83.48792266845703,108.74315643310547,97.48707580566406,3.563657283782959,29.003610610961914,239.087646484375,52.57761764526367
2019-02-01,39.54609680175781,86.19681549072266,109.65836334228516,95.94679260253906,3.587952136993408,29.297399520874023,237.7779998779297,54.47180938720703
2019-02-04,40.66941452026367,87.19444274902344,108.57974243164062,98.7099838256836,3.698270082473755,28.996784210205078,237.32676696777344,53.68257522583008
2019-02-05,41.365238189697266,87.00511932373047,108.57974243164062,100.09160614013672,3.7173590660095215,28.77131462097168,235.64549255371094,54.235023498535156
2019-02-06,41.379493713378906,86.56819152832031,108.67779541015625,98.98070526123047,3.792970895767212,28.92161750793457,238.4681854248047,53.99825668334961
2019-02-07,40.59578323364258,86.09484100341797,107.90154266357422,98.271240234375,3.6546382904052734,28.491174697875977,238.0257568359375,53.58212661743164
2019-02-08,40.64348220825195,85.62154388427734,108.1875228881836,98.64464569091797,3.673231363296509,28.853294372558594,231.7433624267578,53.669158935546875
2019-02-11,40.409759521484375,85.16276550292969,107.8606948852539,98.25257873535156,3.630591869354248,28.477508544921875,227.5314178466797,53.756221771240234
2019-02-12,40.757972717285156,86.45167541503906,109.62570190429688,99.78353881835938,3.74760365486145,28.607328414916992,233.1591033935547,54.69929122924805
2019-02-13,40.58863830566406,87.07062530517578,109.86261749267578,99.70886993408203,3.7899961471557617,28.491174697875977,233.4245147705078,55.31595230102539
2019-02-14,40.73650360107422,86.90882110595703,109.74823760986328,99.7928695678711,3.830899953842163,28.675649642944336,234.7783660888672,55.330467224121094
2019-02-15,40.64586639404297,87.78409576416016,111.439697265625,101.02511596679688,3.900562047958374,28.969459533691406,239.9105987548828,56.37511444091797
2019-02-19,40.767513275146484,87.75466918945312,110.8758544921875,100.97842407226562,3.8832085132598877,29.10609245300293,239.2733917236328,56.75235366821289
2019-02-20,41.02987289428711,88.46812438964844,111.4151840209961,100.45345306396484,3.930558681488037,28.832796096801758,238.47705078125,56.9699821472168
2019-02-21,40.79851531982422,87.62960815429688,110.6552505493164,102.57218933105469,3.8616409301757812,28.791807174682617,235.7251739501953,56.45491409301758
2019-02-22,41.254058837890625,87.81352233886719,111.61943054199219,104.03469848632812,3.946425199508667,29.352067947387695,236.35336303710938,56.890193939208984
2019-02-25,41.5545768737793,87.98269653320312,112.03072357177734,104.61595916748047,3.934030532836914,29.434043884277344,234.13241577148438,56.948238372802734
2019-02-26,41.578426361083984,88.21806335449219,111.95671081542969,105.33781433105469,3.8946123123168945,29.3930606842041,232.69894409179688,57.06431198120117
2019-02-27,41.70721435546875,88.3210220336914,111.75929260253906,105.1596908569336,3.8527162075042725,29.331565856933594,221.28428649902344,57.65192413330078
2019-02-28,41.29697799682617,87.95326232910156,112.39266204833984,105.0284423828125,3.828148365020752,29.6185245513916,214.3293914794922,57.332725524902344
2019-03-01,41.7310676574707,89.75528717041016,113.79920196533203,105.49720001220703,3.882495880126953,29.625362396240234,217.80682373046875,58.036399841308594
2019-03-04,41.94095230102539,89.82149505615234,113.9061279296875,105.24407958984375,3.890685558319092,29.427223205566406,208.84327697753906,58.26130294799805
2019-03-05,41.864627838134766,90.68204498291016,114.14469146728516,104.71908569335938,3.884232759475708,29.304231643676758,213.63035583496094,58.17424392700195
2019-03-06,41.62374496459961,90.8585433959961,114.4078598022461,104.76595306396484,3.7733042240142822,28.600496292114258,211.54209899902344,57.51408004760742
2019-03-07,41.14196014404297,89.68909454345703,113.70874786376953,103.49095153808594,3.7040674686431885,28.279376983642578,209.44497680664062,58.15249252319336
2019-03-08,41.239749908447266,89.45372009277344,113.56065368652344,103.60344696044922,3.738313674926758,27.9377498626709,210.76846313476562,57.31819534301758
2019-03-11,42.66838455200195,90.92476654052734,113.97190856933594,105.77845764160156,3.9988839626312256,28.354530334472656,215.97352600097656,57.8768196105957
2019-03-12,43.147769927978516,91.13069915771484,114.48189544677734,106.51908874511719,4.033130645751953,28.511667251586914,218.39834594726562,58.036399841308594
2019-03-13,43.33858108520508,91.69705200195312,114.67111206054688,107.34410095214844,4.184508800506592,28.70298957824707,224.05641174316406,58.55146789550781
2019-03-14,43.82036209106445,91.64556121826172,113.52776336669922,107.428466796875,4.108570098876953,28.142730712890625,224.96240234375,58.355613708496094
2019-03-15,44.390380859375,92.16779327392578,113.18231964111328,108.66597747802734,4.214040756225586,28.545835494995117,223.30137634277344,58.145206451416016
2019-03-18,44.84354019165039,92.58702087402344,112.8285903930664,110.22220611572266,4.192699432373047,28.566341400146484,226.49903869628906,58.81990051269531
2019-03-19,44.4881591796875,92.14571380615234,113.87324523925781,110.29722595214844,4.3604559898376465,28.901119232177734,228.39097595214844,58.66755294799805
2019-03-20,44.87694549560547,91.71176147460938,112.92731475830078,110.17532348632812,4.32794713973999,28.81229591369629,222.50201416015625,58.99399948120117
2019-03-21,46.52977752685547,92.57230377197266,113.59356689453125,112.70658874511719,4.564692974090576,28.935298919677734,223.8521270751953,59.33496856689453
2019-03-22,45.566219329833984,90.534912109375,112.6147232055664,109.73470306396484,4.404878616333008,28.593660354614258,219.47314453125,58.384639739990234
2019-03-25,45.01527786254883,90.38780975341797,112.36798095703125,110.30658721923828,4.312560081481934,28.620988845825195,219.2688446044922,57.978389739990234
2019-03-26,44.55018615722656,91.29987335205078,113.98015594482422,110.54097747802734,4.3892412185668945,28.983112335205078,216.1866912841797,58.73284912109375
2019-03-27,44.95088195800781,90.31427764892578,114.08711242675781,109.47223663330078,4.380059719085693,28.709808349609375,214.69444274902344,58.28306579589844
2019-03-28,45.010498046875,90.48343658447266,114.23515319824219,109.6222152709961,4.398673057556152,28.8942928314209,215.15631103515625,58.5732421875
2019-03-29,45.303871154785156,90.60112762451172,114.98368835449219,110.569091796875,4.455997943878174,29.017274856567383,219.62411499023438,58.61677169799805
2019-04-01,45.611534118652344,91.89563751220703,114.31742858886719,111.58160400390625,4.52349853515625,29.270071029663086,218.0963897705078,59.29145812988281
2019-04-02,46.27457046508789,91.88829040527344,113.27278900146484,111.74097442626953,4.541366100311279,29.317893981933594,217.09271240234375,59.03754806518555
2019-04-03,46.59177780151367,91.12335205078125,112.8285903930664,112.47222900390625,4.680833339691162,29.270071029663086,218.36285400390625,58.689334869384766
2019-04-04,46.67288589477539,91.79267883300781,111.51253509521484,111.90033721923828,4.67189884185791,29.20175552368164,219.7395782470703,59.52358627319336
2019-04-05,46.98530960083008,92.98421478271484,112.01428985595703,112.397216796875,4.738654613494873,29.372568130493164,220.97422790527344,59.842796325683594
2019-04-08,47.72467041015625,93.17545318603516,111.98139190673828,112.43473815917969,4.759500980377197,29.475048065185547,220.94760131835938,60.212772369384766
2019-04-09,47.581573486328125,92.33694458007812,111.51253509521484,111.82535552978516,4.696715354919434,29.270071029663086,220.98313903808594,59.4365348815918
2019-04-10,47.848697662353516,92.30016326904297,111.52075958251953,112.6784439086914,4.767192840576172,29.194923400878906,218.5316162109375,59.16811752319336
2019-04-11,47.450401306152344,92.66795349121094,111.21644592285156,112.80973052978516,4.753296375274658,28.8806209564209,209.10752868652344,59.45104217529297
2019-04-12,47.43131637573242,88.08566284179688,111.84978485107422,113.39097595214844,4.71532678604126,28.498008728027344,198.2710418701172,58.70383071899414
2019-04-15,47.517173767089844,88.36514282226562,112.29397583007812,113.48473358154297,4.583553314208984,28.757633209228516,204.4709014892578,58.50794982910156
2019-04-16,47.52195358276367,89.12273406982422,113.52776336669922,113.22223663330078,4.670658111572266,27.9582462310791,196.26364135742188,58.90695571899414
2019-04-17,48.44733810424805,88.46076965332031,113.93904113769531,114.15971374511719,4.647827625274658,27.247676849365234,192.60411071777344,59.07379913330078
2019-04-18,48.62144088745117,88.15921020507812,113.11647033691406,115.65974426269531,4.6232590675354,26.90606117248535,196.96536254882812,58.856163024902344
2019-04-22,48.78124237060547,89.65966796875,113.37151336669922,116.02534484863281,4.67711067199707,26.632766723632812,201.72625732421875,60.14023208618164
2019-04-23,49.48482894897461,89.74791717529297,115.07415771484375,117.6003646850586,4.731707572937012,26.93338966369629,204.80845642089844,60.48844528198242
2019-04-24,49.408512115478516,86.9970932006836,114.49835205078125,117.19721984863281,4.744113922119141,26.89922523498535,204.6041717529297,59.31320571899414
2019-04-25,48.96012496948242,86.71759796142578,114.8685073852539,121.07848358154297,4.638398170471191,27.063201904296875,204.9949493408203,59.64692687988281
2019-04-26,48.72639846801758,86.12918090820312,115.4771728515625,121.77224731445312,4.41951847076416,27.309165954589844,210.5108642578125,58.391868591308594
2019-04-29,48.800323486328125,86.58518981933594,115.0248031616211,121.65973663330078,4.450290203094482,27.049535751342773,210.91058349609375,58.01464080810547
2019-04-30,47.860633850097656,88.30631256103516,116.14347076416016,122.43791198730469,4.491733074188232,27.746448516845703,207.02012634277344,58.23952102661133
2019-05-01,50.209877014160156,86.65138244628906,116.76036834716797,119.8878402709961,4.478580951690674,27.855764389038086,206.02529907226562,57.07155227661133
2019-05-02,49.883148193359375,85.59959411621094,116.20926666259766,118.32222747802734,4.546080589294434,28.01974105834961,206.4694366455078,56.0704231262207
2019-05-03,50.50324630737305,86.25421142578125,116.8097152709961,120.8441162109375,4.541614055633545,28.279376983642578,206.02529907226562,56.20100402832031
2019-05-06,49.72334289550781,87.0853500366211,116.87552642822266,120.14099884033203,4.463194370269775,28.457019805908203,213.61965942382812,55.954341888427734
2019-05-07,48.382938385009766,86.98973846435547,115.13175964355469,117.67536163330078,4.295934677124023,27.896757125854492,211.44351196289062,55.656917572021484
2019-05-08,48.392478942871094,86.42339324951172,114.98368835449219,117.66598510742188,4.316035747528076,27.978748321533203,212.4205780029297,55.743953704833984
2019-05-09,47.87255096435547,89.137451171875,114.11174774169922,117.65660858154297,4.223470687866211,28.013219833374023,211.3724365234375,55.69318389892578
2019-05-10,47.20935821533203,89.72586822509766,114.375,119.18473052978516,4.1894707679748535,28.0683536529541,213.69964599609375,56.17747497558594
2019-05-13,44.4655647277832,88.58580780029297,112.8532943725586,115.64099884033203,3.9321281909942627,27.9649658203125,212.77587890625,55.553775787353516
2019-05-14,45.16946029663086,89.46845245361328,112.54071044921875,116.93473052978516,4.021218299865723,28.027000427246094,210.00462341308594,55.62715148925781
2019-05-15,45.710567474365234,89.83617401123047,112.6147232055664,118.58141326904297,3.9601712226867676,28.36475944519043,209.69369506835938,56.038063049316406
2019-05-16,45.50944900512695,89.72477722167969,113.68407440185547,121.31966400146484,3.9753081798553467,28.702518463134766,210.3243408203125,56.03071212768555
2019-05-17,45.25088119506836,89.5168228149414,114.01306915283203,120.51042938232422,3.884481191635132,28.5853271484375,214.4013214111328,55.70053482055664
2019-05-20,43.83588409423828,89.7544937133789,113.85676574707031,118.76964569091797,3.765859365463257,28.66804313659668,218.49606323242188,55.69316864013672
2019-05-21,44.676246643066406,90.12586212158203,113.6100082397461,119.40949249267578,3.8480005264282227,28.723190307617188,222.00460815429688,55.950008392333984
2019-05-22,43.761661529541016,89.553955078125,114.13642120361328,120.134033203125,3.777026653289795,28.943777084350586,221.47164916992188,55.4437141418457
2019-05-23,43.0146598815918,87.54851531982422,114.98368835449219,118.73197937011719,3.65592360496521,28.895524978637695,218.94906616210938,54.144935607910156
2019-05-24,42.84946060180664,88.17241668701172,114.99195098876953,118.78845977783203,3.6020727157592773,28.916187286376953,219.9527587890625,54.37240219116211
2019-05-28,42.67228698730469,87.87532043457031,113.5177993774414,118.71318817138672,3.5569071769714355,28.881732940673828,215.00534057617188,53.279090881347656
2019-05-29,42.46879196166992,86.73148345947266,108.76406860351562,117.56517791748047,3.4827065467834473,28.757654190063477,215.30734252929688,52.948890686035156
2019-05-30,42.68904113769531,85.69904327392578,109.41004943847656,118.30856323242188,3.4561233520507812,28.881732940673828,216.2843780517578,52.80947494506836
2019-05-31,41.915714263916016,84.56261444091797,108.61502075195312,116.37956237792969,3.365440607070923,28.619792938232422,214.7744140625,51.92893600463867
2019-06-03,41.4919319152832,86.15210723876953,108.85518646240234,112.7662353515625,3.3237013816833496,28.895524978637695,210.1200408935547,52.743431091308594
2019-06-04,43.00986862182617,87.12513732910156,110.7516860961914,115.89026641845703,3.552767753601074,29.109201431274414,213.85060119628906,53.9981803894043
2019-06-05,43.704200744628906,87.38508605957031,111.2900161743164,118.40267944335938,3.5100364685058594,29.281518936157227,215.63597106933594,53.55058670043945
2019-06-06,44.34585189819336,89.6356430053711,113.19479370117188,120.27517700195312,3.5721473693847656,29.440065383911133,214.79212951660156,54.5264892578125
2019-06-07,45.526206970214844,90.22984313964844,114.74349975585938,123.64384460449219,3.614880084991455,29.584823608398438,219.1888885498047,54.7246208190918
2019-06-10,46.108001708984375,90.83148193359375,115.13273620605469,124.77302551269531,3.6876745223999023,29.68821907043457,220.40579223632812,54.96675491333008
2019-06-11,46.64192199707031,89.99958801269531,115.76214599609375,124.30255889892578,3.7453134059906006,29.412485122680664,218.38949584960938,54.9153938293457
2019-06-12,46.493473052978516,89.27169799804688,117.33567810058594,123.72857666015625,3.6322712898254395,29.69510269165039,217.17263793945312,54.321044921875
2019-06-13,46.48390579223633,89.80648040771484,116.53237915039062,124.50958251953125,3.68345046043396,29.29530906677246,217.5812225341797,54.797996520996094
2019-06-14,46.14631271362305,89.73221588134766,116.01889038085938,124.63188934326172,3.5935142040252686,29.47452735900879,218.91055297851562,54.55583953857422
2019-06-17,46.4216423034668,90.16299438476562,115.48057556152344,125.0082778930664,3.603203058242798,29.5572452545166,219.44583129882812,55.09882736206055
2019-06-18,47.51342010498047,91.30684661865234,116.13481140136719,127.18193054199219,3.798232316970825,29.68821907043457,219.20498657226562,55.5757942199707
2019-06-19,47.37454605102539,91.27713775634766,116.31703186035156,127.68062591552734,3.804194927215576,29.984615325927734,223.21080017089844,55.26759338378906
2019-06-20,47.75522994995117,92.30956268310547,117.77462768554688,128.86627197265625,3.828542470932007,30.05354118347168,221.04281616210938,56.21417999267578
2019-06-21,47.59242248535156,92.7923583984375,117.67522430419922,128.8850860595703,3.770406484603882,30.10179901123047,225.07540893554688,57.00664138793945
2019-06-24,47.544532775878906,92.77749633789062,118.47854614257812,129.6472930908203,3.792766809463501,30.16383171081543,222.72007751464844,56.46363830566406
2019-06-25,46.823883056640625,91.83419036865234,119.45581817626953,125.55402374267578,3.7634503841400146,30.16383171081543,220.95358276367188,55.96468734741211
2019-06-26,47.83663558959961,92.04959106445312,117.47647857666016,126.02452850341797,3.9567408561706543,29.633075714111328,217.21543884277344,56.20683288574219
2019-06-27,47.822269439697266,91.4405517578125,116.51577758789062,126.23153686523438,4.0553741455078125,29.936357498168945,219.7759552001953,55.634483337402344
2019-06-28,47.386512756347656,92.42839050292969,115.34806823730469,126.05277252197266,4.0802178382873535,29.86052894592285,217.69717407226562,56.22882843017578
2019-07-01,48.25562286376953,92.72549438476562,115.41431427001953,127.6712646484375,4.128418445587158,30.17072868347168,216.4749298095703,56.17747497558594
2019-07-02,48.53814697265625,91.30684661865234,115.96917724609375,128.51812744140625,4.030529022216797,30.48090934753418,217.66148376464844,55.561126708984375
2019-07-03,48.940372467041016,91.61880493164062,117.71664428710938,129.34619140625,4.043446063995361,30.604990005493164,218.7677764892578,56.089420318603516
2019-07-05,48.897281646728516,91.7599105834961,116.4163818359375,128.96978759765625,3.980839967727661,30.27412223815918,220.3558807373047,55.86195373535156
2019-07-08,47.88930892944336,91.80448913574219,116.74767303466797,128.87570190429688,3.905809164047241,29.84674835205078,221.1141815185547,56.118778228759766
2019-07-09,48.18141174316406,91.61880493164062,117.11206817626953,128.4051971435547,3.9082937240600586,29.89500617980957,219.47262573242188,56.08206558227539
2019-07-10,48.65786361694336,93.17115783691406,116.94642639160156,129.71316528320312,3.976616144180298,30.370622634887695,220.79296875,56.87457275390625
2019-07-11,48.30351257324219,93.16374206542969,116.03543090820312,130.2306671142578,4.131148338317871,29.626178741455078,232.9978485107422,56.918582916259766
2019-07-12,48.67461013793945,93.5722427368164,111.2237548828125,130.70120239257812,4.164192199707031,29.22639274597168,237.22666931152344,56.96261215209961
2019-07-15,49.13191223144531,93.37911987304688,111.56330871582031,130.70120239257812,4.155745983123779,29.46764373779297,237.2801971435547,56.559051513671875
2019-07-16,48.96192169189453,92.66607666015625,109.73304748535156,128.9886474609375,4.151026248931885,29.536569595336914,236.1204071044922,55.7152099609375
2019-07-17,48.68659210205078,92.2055892944336,109.2030029296875,128.22642517089844,4.216364860534668,29.46074867248535,237.89572143554688,55.385005950927734
2019-07-18,49.23965072631836,92.6066665649414,109.37693786621094,128.3675994873047,4.2280426025390625,29.681324005126953,232.49819946289062,54.9153938293457
2019-07-19,48.5046272277832,92.87406158447266,107.9193344116211,128.55577087402344,4.184812545776367,29.481426239013672,228.9741668701172,55.02545928955078
2019-07-22,49.6131477355957,93.0745849609375,106.53629302978516,130.25892639160156,4.256364822387695,29.515892028808594,227.78756713867188,55.08415985107422
2019-07-23,50.00102615356445,93.45338439941406,106.70191955566406,131.06814575195312,4.364192008972168,29.702007293701172,227.510986328125,55.304290771484375
2019-07-24,49.9603157043457,93.98819732666016,107.48041534423828,132.41372680664062,4.438723564147949,29.564136505126953,224.0494384765625,55.29694366455078
2019-07-25,49.565269470214844,93.31227111816406,108.59014129638672,131.9150390625,4.307544231414795,29.412485122680664,221.8814697265625,54.98143005371094
2019-07-26,49.7376594543457,91.89360809326172,108.2671890258789,132.99717712402344,4.349532127380371,29.702007293701172,225.66421508789062,54.893375396728516
2019-07-29,50.20213317871094,92.27242279052734,110.1636962890625,132.70545959472656,4.343321800231934,28.571548461914062,226.44932556152344,55.28227233886719
2019-07-30,49.986656188964844,92.35411834716797,109.38522338867188,132.0655517578125,4.358972072601318,26.738006591796875,227.43960571289062,55.28961181640625
2019-07-31,51.006591796875,91.4405517578125,107.84480285644531,128.22642517089844,4.191771030426025,26.772470474243164,222.1580047607422,54.56318664550781
2019-08-01,49.902854919433594,89.6801986694336,107.90277099609375,129.9107208251953,4.097359657287598,26.612449645996094,222.3721160888672,53.16902160644531
2019-08-02,48.84700393676758,89.67278289794922,108.54875183105469,128.81919860839844,4.004689693450928,26.438512802124023,223.0858612060547,52.648048400878906
2019-08-05,46.28996658325195,88.19469451904297,107.79512786865234,124.40606689453125,3.746307373046875,25.71493148803711,218.6339874267578,51.56938934326172
2019-08-06,47.16625213623047,88.67005157470703,108.3003158569336,126.73966217041016,3.785064458847046,25.70797348022461,221.5067138671875,52.068363189697266
2019-08-07,47.6546745300293,88.46208953857422,107.83653259277344,127.29485321044922,3.8233249187469482,25.450544357299805,219.87408447265625,51.73082733154297
2019-08-08,48.70573806762695,91.52967071533203,109.05392456054688,130.6917724609375,3.931896209716797,25.652311325073242,220.91795349121094,53.11030960083008
2019-08-09,48.30438232421875,90.92803192138672,109.35208129882812,129.58143615722656,3.830530881881714,25.290525436401367,221.81900024414062,51.980316162109375
2019-08-12,48.18181228637695,90.2818374633789,109.260986328125,127.77476501464844,3.762704610824585,24.62260627746582,216.97454833984375,51.727725982666016
2019-08-13,50.222232818603516,90.90574645996094,110.49498748779297,130.41883850097656,3.8769896030426025,24.49040985107422,222.34535217285156,52.366607666015625
2019-08-14,48.72736358642578,87.45195007324219,107.8779296875,126.49141693115234,3.728419303894043,23.822490692138672,216.97454833984375,50.25679016113281
2019-08-15,48.4846305847168,86.86515808105469,108.10980224609375,126.2081527709961,3.6961214542388916,23.989469528198242,217.9113311767578,49.95963668823242
2019-08-16,49.62862014770508,86.9026870727539,108.78892517089844,128.521240234375,3.9641940593719482,24.10774803161621,219.19602966308594,50.73967361450195
2019-08-19,50.553890228271484,88.02826690673828,109.5260009765625,130.67376708984375,4.242949962615967,24.476490020751953,218.3217010498047,51.593994140625
2019-08-20,50.556297302246094,87.14280700683594,108.15950775146484,129.5880889892578,4.170652389526367,24.079914093017578,214.2623291015625,51.281982421875
2019-08-21,51.10425567626953,88.45599365234375,108.92973327636719,131.0325164794922,4.254129886627197,24.260812759399414,214.43186950683594,51.79460144042969
2019-08-22,51.061004638671875,88.34344482421875,108.71440887451172,130.07901000976562,4.260341644287109,24.40691566467285,207.8209228515625,51.68315505981445
2019-08-23,48.70093536376953,86.42996215820312,105.78266906738281,125.93436431884766,4.035747051239014,23.892065048217773,205.78680419921875,50.13793182373047
2019-08-26,49.62621307373047,86.85015869140625,106.63372039794922,127.87928771972656,4.110528945922852,24.23993682861328,206.1614990234375,50.40536880493164
2019-08-27,49.066226959228516,86.9177017211914,108.16898345947266,128.15304565429688,4.019846439361572,23.892065048217773,198.89031982421875,49.915061950683594
2019-08-28,49.3954963684082,87.66809844970703,107.36800384521484,127.98307800292969,4.009400367736816,24.40691566467285,202.833740234375,50.279083251953125
2019-08-29,50.23185348510742,88.18587493896484,107.00086212158203,130.4000244140625,4.153143882751465,24.58085823059082,205.75111389160156,50.83625411987305
2019-08-30,50.16695785522461,88.33592224121094,107.10099029541016,130.15455627441406,4.16582727432251,24.733924865722656,208.76661682128906,50.87339401245117
2019-09-03,49.436344146728516,87.24787139892578,107.41806030273438,128.4362335205078,4.082765579223633,25.130502700805664,205.75111389160156,50.93281936645508
2019-09-04,50.27511978149414,87.98324584960938,107.51815032958984,129.9373779296875,4.196913242340088,24.92873191833496,202.28057861328125,51.47514343261719
2019-09-05,51.2580680847168,88.2759017944336,107.28453063964844,132.22210693359375,4.469977378845215,25.2835636138916,204.83216857910156,52.20317840576172
2019-09-06,51.253265380859375,88.74114990234375,106.97583770751953,131.3252716064453,4.442869663238525,25.394887924194336,204.30581665039062,52.6934928894043
2019-09-09,51.471954345703125,89.5890884399414,105.92449951171875,129.83352661132812,4.488877296447754,25.624479293823242,205.80462646484375,53.10950469970703
2019-09-10,52.08000564575195,91.43505859375,108.09388732910156,128.47402954101562,4.555526256561279,26.007139205932617,207.3927001953125,53.54038619995117
2019-09-11,53.735904693603516,91.00732421875,109.44558715820312,128.51181030273438,4.584126949310303,26.028018951416016,208.95399475097656,53.4363899230957
2019-09-12,53.615726470947266,91.11238098144531,108.82813262939453,129.83352661132812,4.5826334953308105,25.937572479248047,205.2871856689453,53.473533630371094
2019-09-13,52.572689056396484,91.17240905761719,109.12017059326172,129.6447296142578,4.524689674377441,25.68014144897461,209.40155029296875,53.963844299316406
2019-09-16,52.849063873291016,93.1384506225586,108.08554077148438,128.71005249023438,4.481666088104248,25.624479293823242,210.1365509033203,54.77359390258789
2019-09-17,53.04133224487305,92.96585083007812,108.19400787353516,129.71078491210938,4.503053188323975,25.394887924194336,208.4244842529297,54.35757064819336
2019-09-18,53.538818359375,93.18344116210938,108.81145477294922,130.77761840820312,4.475945949554443,25.311397552490234,206.71241760253906,54.09756088256836
2019-09-19,53.103816986083984,92.7932357788086,108.5611343383789,133.18507385253906,4.400343894958496,25.401844024658203,208.7202606201172,53.73353576660156
2019-09-20,52.327545166015625,93.28852081298828,109.84609985351562,131.64622497558594,4.294649600982666,25.527080535888672,208.75611877441406,53.547813415527344
2019-09-23,52.56547927856445,93.7237319946289,109.92119598388672,131.36297607421875,4.348118305206299,25.213987350463867,205.0630645751953,53.58496856689453
2019-09-24,52.31552505493164,92.85328674316406,109.76262664794922,129.70135498046875,4.290670394897461,25.053964614868164,201.6837921142578,52.84949493408203
2019-09-25,53.12064743041992,92.68070220947266,109.29540252685547,131.57069396972656,4.432424545288086,24.977441787719727,199.14703369140625,53.005496978759766
2019-09-26,52.846656799316406,90.1668701171875,107.50983428955078,131.74063110351562,4.410290718078613,24.893939971923828,193.15029907226562,52.72320556640625
2019-09-27,52.589508056640625,88.99627685546875,107.30122375488281,130.0318145751953,4.271522521972656,25.200077056884766,192.95309448242188,53.10208511352539
2019-09-30,53.82722473144531,88.99627685546875,107.95205688476562,131.25912475585938,4.328968048095703,24.998310089111328,194.79965209960938,52.45576858520508
2019-10-01,53.97621536254883,87.05278778076172,108.46102905273438,129.40869140625,4.32722806930542,24.65043067932129,194.70101928710938,51.22255325317383
2019-10-02,52.62316131591797,84.2613296508789,110.13812255859375,127.12393188476562,4.303354740142822,24.142528533935547,194.2886962890625,49.88534164428711
2019-10-03,53.07017517089844,84.90666198730469,109.4622573852539,128.662841796875,4.509021282196045,24.664348602294922,193.042724609375,50.50194549560547
2019-10-04,54.55783462524414,85.43193054199219,111.523193359375,130.4000244140625,4.525435924530029,24.998310089111328,197.02261352539062,51.23740768432617
2019-10-07,54.569847106933594,84.98918914794922,111.10600280761719,129.4558868408203,4.584126949310303,24.92873191833496,198.3134002685547,50.53166198730469
2019-10-08,53.93056106567383,83.82608795166016,110.00460815429688,128.08694458007812,4.4075541496276855,24.65043067932129,197.30050659179688,49.55104064941406
2019-10-09,54.56262969970703,84.89913940429688,107.81855010986328,130.51327514648438,4.4940996170043945,24.831327438354492,199.06634521484375,50.10078430175781
2019-10-10,55.29804992675781,85.98721313476562,107.68505096435547,131.3252716064453,4.5517964363098145,24.900901794433594,200.54534912109375,50.702537536621094
